nama_skpd,nama_urusan,nama_program,nilai_anggaran,nilai_spj
Kelurahan Ujung Menteng - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Penertiban Kelurahan Ujung Menteng,29786500,0
Kelurahan Ujung Menteng - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,45000000,0
Kelurahan Ujung Menteng - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanggulangan Bencana Kelurahan Ujung Menteng,118066000,0
Kelurahan Ujung Menteng - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,3323144899,0
Kelurahan Ujung Menteng - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Bimtek dan Pendataan Dasawisma,199729500,0
Kelurahan Ujung Menteng - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pemberian Makanan Tambahan (PMT),54947300,0
Kelurahan Ujung Menteng - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaran Operasional Kelurahan Ujung Menteng,515998855,0
Kelurahan Ujung Menteng - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),189725440,0
Kelurahan Ujung Menteng - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penatausahaan Kelurahan Ujung Menteng,176961996,0
Kelurahan Cakung Timur - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Peningkatan Pelayanan Kapasitas kelurahan Cakung Timur,129291096,0
Kelurahan Cakung Timur - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan Sarana dan Prasarana Kesehatan Masyarakat Kelurahan Cakung Timur,328693421,0
Kelurahan Cakung Timur - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan Sarana dan Prasarana Kebersihan Masyarakat Kelurahan Cakung Timur,663665351,0
Kelurahan Cakung Timur - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Cakung Timur,1176527900,0
Kelurahan Cakung Timur - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Penyediaan Operasional RT, RW dan LMK Kelurahan Cakung Timur",2162100000,0
Kelurahan Cakung Timur - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kelurahan Cakung Timur,292522560,0
Kelurahan Cakung Timur - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,3323179602,0
Kelurahan Cakung Timur - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Bimtek dan Pendataan Dasawisma,199729500,0
Kelurahan Cakung Timur - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pemberian Makanan Tambahan (PMT),54985325,0
Kelurahan Cakung Timur - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaran Operasional Kelurahan Cakung Timur,487134557,0
Kelurahan Cakung Timur - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),229164300,0
Kelurahan Cakung Timur - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penatausahaan Kelurahan Cakung Timur,263941244,0
Kelurahan Cakung Timur - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan Sarana dan Prasarana Kelurahan Cakung Timur,335074520,0
Kelurahan Cakung Timur - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,49996400,0
Kelurahan Cakung Barat - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Peningkatan Pelayanan Kapasitas kelurahan Cakung Barat,316160100,0
Kelurahan Cakung Barat - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Kerja Bakti Kelurahan Cakung Barat,65998750,0
Kelurahan Cakung Barat - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan Sarana dan Prasarana Kesehatan Masyarakat Kelurahan Cakung Barat,154998462,0
Kelurahan Cakung Barat - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan Sarana dan Prasarana Kebersihan Masyarakat Kelurahan Cakung Barat,172999000,0
Kelurahan Cakung Barat - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Cakung Barat,1072419125,0
Kelurahan Cakung Barat - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Penyediaan Operasional RT, RW dan LMK Kelurahan Cakung Barat",1552800000,0
Kelurahan Cakung Barat - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kelurahan Cakung Barat,260453750,0
Kelurahan Cakung Barat - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Penertiban Kelurahan Cakung Barat,29975000,0
Kelurahan Cakung Barat - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan Kelurahan Cakung Barat,49999000,0
Kelurahan Cakung Barat - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanganan Bencana Kelurahan Cakung Barat,75000000,0
Kelurahan Cakung Barat - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,3323193476,0
Kelurahan Cakung Barat - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Bimtek dan Pendataan Dasawisma,199997950,0
Kelurahan Cakung Barat - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pemberian Makanan Tambahan (PMT),54995500,0
Kelurahan Cakung Barat - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaran Operasional Kelurahan Cakung Barat,505509753,0
Kelurahan Cakung Barat - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),165957600,0
Kelurahan Cakung Barat - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penatausahaan Kelurahan Cakung Barat,314619125,0
Kelurahan Cakung Barat - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan Sarana dan Prasarana Kelurahan Cakung Barat,54894124,0
Kelurahan Cakung Barat - Jaktim,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,49590000,0
Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Koordinasi Pembangunan Kesejahteraan Sosial,199999250,0
Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Partisipasi dan Penyelenggaraan Event Perekonomian,1278843900,0
Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Operasional Bupati,1429687100,0
Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Pemeliharaan Gedung, Fasilitas, dan Rumah dinas Bupati Kepulauan Seribu",2449998999,0
Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Fasilitasi dan Operasional Dewan Kabupaten,149999940,0
Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Koordinasi Pembangunan Perekonomian,1596038650,0
Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Koordinasi Pembangunan Pemerintahan,1799995575,0
Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Koordinasi Pembangunan Pendidikan dan Mental Spiritual,349999250,0
Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pembangunan kantor lurah dan camping Ground,4999474415,0
Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Koordinasi Pembangunan Sarana Prasarana Kota,197311050,0
Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Pembinaan, Pengembangan Dan Pengawasan Kantor Kabupaten Administrasi Kepulauan Seribu",4484337520,0
Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Kegiatan Bagian Keuangan,749878000,0
Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),3597983981,0
Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Pemeliharaan AC , Lift, dan ME Kantor Kabupaten Kepulauan Seribu",899761183,0
Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan dan Kapal Dinas Operasional Kantor,10783534971,0
Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan Kapal Dinas,12200000000,0
Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Fasilitasi Pembangunan SPBU Kepulauan Seribu,498023650,0
Kabupaten Administrasi Kepulauan Seribu - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyusunan Revisi Renstra SKPD,147540000,0
Kecamatan Kep.Seribu Utara - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penatausahaan Kecamatan Kecamatan Kepulauan Seribu Utara,129954380,0
Kecamatan Kep.Seribu Utara - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanganan Saluran Kecamatan Kepulauan Seribu Utara,251779067,0
Kecamatan Kep.Seribu Utara - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanganan Jalan Kecamatan Kepulauan Seribu Utara,327494752,0
Kecamatan Kep.Seribu Utara - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanganan Pertamanan Kecamatan Kepulauan Seribu Utara,514980463,0
Kecamatan Kep.Seribu Utara - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanggulangan Bencana Kecamatan Kepulauan Seribu Utara,79955700,0
Kecamatan Kep.Seribu Utara - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kecamatan Kepulauan Seribu Selatan,1750083235,0
Kecamatan Kep.Seribu Utara - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,39996600,0
Kecamatan Kep.Seribu Utara - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaran Operasional Kecamatan Kepulauan Seribu Utara,664862115,0
Kecamatan Kep.Seribu Utara - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),167873400,0
Kecamatan Kep.Seribu Utara - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Operasional Lapangan,279672000,0
Kecamatan Kep.Seribu Utara - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kecamatan Kepulauan Seribu Utara,349933285,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Pulau Panggang,117689850,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,299930000,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Pulau Panggang,327990601,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Pulau Panggang,52619050,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kelurahan Kelurahan Pulau Panggang,149996000,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan Kapal Kayu untuk Penanganan Segera,100000000,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Penyediaan Operasional RT, RW dan LMK",513300000,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,1837995886,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Bimtek dan Pendataan Dasawisma,199991500,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanggulangan Bencana Kelurahan Pulau Panggang,139936500,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Penertiban Kelurahan,89573900,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Ketertiban Masyarakat Kelurahan Pulau Panggang,49912000,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaran Operasional Kelurahan Pulau Panggang,319999611,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),160998560,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penatausahaan Kelurahan Pulau Panggang,276364378,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Operasional Lapangan,99975000,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Kerja Bakti,39997000,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Pulau Panggang,313460000,0
Kelurahan P.Panggang - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kelurahan,99960900,0
Kelurahan P.Kelapa - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,249364000,0
Kelurahan P.Kelapa - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Pulau Kelapa,334351248,0
Kelurahan P.Kelapa - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Pulau Kelapa,204999840,0
Kelurahan P.Kelapa - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Pulau Kelapa,241096350,0
Kelurahan P.Kelapa - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penatausahaan Kelurahan Pulau Kelapa,178739823,0
Kelurahan P.Kelapa - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Pulau Kelapa,159819036,0
Kelurahan P.Kelapa - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Penyediaan Operasional RT, RW dan LMK",536700000,0
Kelurahan P.Kelapa - Kep. Seribu,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kelurahan,124992900,0
